"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment_400_400"
"07/31/2026 17:21:17:390 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","sheep-reproduce","wolf-reproduce","grass-regrowth-time","[step]","land_with_grass","count sheep","count wolves"
"1128","20","10","150","71","42.63744713571703","0","0"
"1129","20","10","175","53","35.371011149557866","0","0"
"1130","20","10","175","55","35.6401384083045","0","0"
"1131","20","10","175","50","33.833141099577084","0","0"
"1132","20","10","200","50","29.52710495963091","0","0"
"1133","20","10","200","55","32.83352556708958","0","0"
"1134","20","10","200","53","32.564398308342945","0","0"
"1135","20","10","225","56","36.024605920799694","0","0"
"1136","20","10","225","56","32.718185313341024","0","0"
"1137","20","10","225","53","32.6797385620915","0","0"
"1138","20","10","250","67","32.21837754709727","0","0"
"1139","20","10","250","53","32.410611303344865","0","0"
"1140","20","10","250","60","32.44905805459439","0","0"
"1141","20","12","150","69","41.1764705882353","0","0"
"1142","20","12","150","53","39.869281045751634","0","0"
"1144","20","12","175","50","35.75547866205306","0","0"
"1143","20","12","150","56","40.52287581699346","0","0"
"1145","20","12","175","54","35.48635140330642","0","0"
"1146","20","12","175","51","33.44867358708189","0","0"
"1147","20","12","200","63","35.75547866205306","0","0"
"1151","20","12","225","50","31.872356785851597","0","0"
"1150","20","12","225","62","34.14071510957324","0","0"
"1149","20","12","200","65","34.87120338331411","0","0"
"1148","20","12","200","81","36.8319876970396","0","0"
"1153","20","12","250","56","32.17993079584775","0","0"
"1152","20","12","225","62","34.98654363706267","0","0"
"1154","20","12","250","55","32.17993079584775","0","0"
"1156","20","14","150","44","34.83275663206459","0","0"
"1155","20","12","250","54","31.910803537101113","0","0"
"1157","20","14","150","43","35.10188389081122","0","0"
"1158","20","14","150","55","40.86889657823914","0","0"
"1159","20","14","175","46","32.94886582083814","0","0"
"1160","20","14","175","54","34.64052287581699","0","0"
"1161","20","14","175","42","32.52595155709343","0","0"
"1163","20","14","200","49","31.372549019607842","0","0"
"1162","20","14","200","69","39.52326028450596","0","0"
"1164","20","14","200","56","35.10188389081122","0","0"
"1165","20","14","225","55","30.83429450211457","0","0"
"1166","20","14","225","46","31.141868512110726","0","0"
"1167","20","14","225","59","33.64090734332949","0","0"
"1168","20","14","250","71","33.756247597078044","0","0"
"1169","20","14","250","49","31.02652825836217","0","0"
"1170","20","14","250","53","31.141868512110726","0","0"
"1172","20","16","150","43","35.52479815455594","0","0"
"1171","20","16","150","50","36.79354094579008","0","0"
"1173","20","16","150","51","38.369857747020376","0","0"
"1175","20","16","175","54","33.910034602076124","0","0"
"1174","20","16","175","82","46.59746251441753","0","0"
"1176","20","16","175","71","38.79277201076509","0","0"
"1179","20","16","200","51","32.37216455209535","0","0"
"1178","20","16","200","53","33.179546328335256","0","0"
"1180","20","16","225","52","31.372549019607842","0","0"
"1177","20","16","200","87","41.676278354479045","0","0"
"1182","20","16","225","48","33.56401384083045","0","0"
"1181","20","16","225","48","29.334871203383315","0","0"
"1183","20","16","250","59","35.8323721645521","0","0"
"1184","20","16","250","47","31.44944252210688","0","0"
"1185","20","16","250","51","32.98731257208766","0","0"
"1187","20","18","150","60","38.86966551326413","0","0"
"1188","20","18","150","41","36.639753940792005","0","0"
"1189","20","18","175","50","37.21645520953479","0","0"
"1191","20","18","175","51","34.17916186082276","0","0"
"1192","20","18","200","56","36.21683967704729","0","0"
"1190","20","18","175","90","46.32833525567089","0","0"
"1194","20","18","200","43","33.64090734332949","0","0"
"1195","20","18","225","39","32.02614379084967","0","0"
"1193","20","18","200","58","37.37024221453287","0","0"
"1197","20","18","225","44","30.87274125336409","0","0"
"1196","20","18","225","66","33.14109957708574","0","0"
"1199","20","18","250","41","27.797001153402537","0","0"
"1198","20","18","250","48","32.795078815840064","0","0"
"1201","20","20","150","47","34.33294886582084","0","0"
"1200","20","18","250","52","30.103806228373703","0","0"
"1186","20","18","150","299","17.685505574778933","0","0"
"1204","20","20","175","47","33.64090734332949","0","0"
"1205","20","20","175","43","34.448289119569395","0","0"
"1207","20","20","200","47","31.257208765859286","0","0"
"1206","20","20","175","68","40.638216070742025","0","0"
"1208","20","20","200","44","31.757016532103037","0","0"
"1209","20","20","200","42","32.8719723183391","0","0"
"1210","20","20","225","42","30.83429450211457","0","0"
"1211","20","20","225","68","36.37062668204537","0","0"
"1212","20","20","225","67","35.217224144559786","0","0"
"1213","20","20","250","45","29.680891964628987","0","0"
"1214","20","20","250","53","30.718954248366014","0","0"
"1215","20","20","250","64","35.17877739331026","0","0"
"1203","20","20","150","288","9.457900807381776","0","0"
"1202","20","20","150","545","13.72549019607843","0","0"
