"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment_100_100"
"08/13/2026 17:44:39:473 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","land_with_grass","count sheep","count wolves"
"1088","20","4","200","1500","43.40638216070742","21","0"
"1091","20","4","225","1090","68.08919646289888","0","0"
"1089","20","4","200","1500","61.86082276047674","31","0"
"1090","20","4","225","1461","57.01653210303729","0","0"
"1092","20","4","225","1500","42.75278738946559","35","0"
"1094","20","4","250","1441","37.677816224529025","0","0"
"1095","20","4","250","1500","45.79008073817762","22","0"
"1097","20","6","150","1500","71.04959630911188","24","0"
"1096","20","6","150","1500","54.13302575932334","41","0"
"1098","20","6","150","1500","63.62937331795463","31","0"
"1099","20","6","175","1500","38.446751249519416","13","0"
"1105","20","6","225","129","51.21107266435986","0","0"
"1100","20","6","175","1500","65.09034986543637","29","0"
"1104","20","6","200","555","52.01845444059977","0","0"
"1107","20","6","225","160","54.171472510572855","0","0"
"1108","20","6","250","163","52.441368704344484","0","0"
"1101","20","6","175","1500","51.67243367935409","35","0"
"1106","20","6","225","603","29.296424452133795","0","0"
"1102","20","6","200","1500","70.66512879661668","30","0"
"1109","20","6","250","601","42.67589388696655","0","0"
"1103","20","6","200","1293","35.75547866205306","0","0"
"1110","20","6","250","570","28.37370242214533","0","0"
"1117","20","8","200","116","47.481737793156476","0","0"
"1111","20","8","150","1500","50.326797385620914","65","0"
"1112","20","8","150","1500","51.51864667435602","9","0"
"1119","20","8","200","153","60.438292964244525","0","0"
"1113","20","8","150","1500","28.604382929642444","39","0"
"1115","20","8","175","1500","30.87274125336409","71","0"
"1114","20","8","175","1500","62.89888504421376","25","0"
"1122","20","8","225","181","57.86236063052672","0","0"
"1116","20","8","175","1500","49.01960784313726","49","0"
"1123","20","8","250","243","67.51249519415609","0","0"
"1120","20","8","225","508","31.218762014609766","0","0"
"1125","20","8","250","195","64.39830834294501","0","0"
"1121","20","8","225","582","47.28950403690888","0","0"
"1118","20","8","200","1500","29.373317954632835","46","0"
"1124","20","8","250","583","15.14801999231065","0","0"
"1132","20","10","200","423","37.908496732026144","0","0"
"1126","20","10","150","1500","20.41522491349481","30","0"
"1128","20","10","150","1500","54.0561322568243","53","0"
"1129","20","10","175","1500","29.45021145713187","33","0"
"1130","20","10","175","1500","49.32718185313341","69","0"
"1131","20","10","175","1500","53.09496347558631","35","0"
"1134","20","10","200","426","26.835832372164553","0","0"
"1136","20","10","225","177","50.788158400615146","0","0"
"1135","20","10","225","260","82.89119569396387","0","0"
"1127","20","10","150","1500","46.943483275663205","42","0"
"1137","20","10","225","101","43.82929642445213","0","0"
"1138","20","10","250","130","43.175701653210304","0","0"
"1139","20","10","250","89","38.17762399077278","0","0"
"1133","20","10","200","1088","60.130718954248366","0","0"
"1145","20","12","175","79","40.17685505574779","0","0"
"1144","20","12","175","118","49.44252210688197","0","0"
"1146","20","12","175","160","65.97462514417532","0","0"
"1149","20","12","200","161","58.477508650519034","0","0"
"1140","20","10","250","462","22.26066897347174","0","0"
"1150","20","12","225","141","49.25028835063437","0","0"
"1151","20","12","225","142","44.905805459438675","0","0"
"1142","20","12","150","594","23.990772779700116","0","0"
"1154","20","12","250","109","40.407535563244906","0","0"
"1152","20","12","225","179","54.786620530565166","0","0"
"1155","20","12","250","168","52.94117647058823","0","0"
"1148","20","12","200","846","43.29104190695886","0","0"
"1143","20","12","150","1045","21.376393694732794","0","0"
"1153","20","12","250","547","29.64244521337947","0","0"
"1159","20","14","175","136","46.90503652441369","0","0"
"1160","20","14","175","111","52.94117647058823","0","0"
"1161","20","14","175","149","57.51633986928105","0","0"
"1162","20","14","200","115","52.287581699346404","0","0"
"1156","20","14","150","631","41.522491349480966","0","0"
"1147","20","12","200","1251","80.50749711649365","0","0"
"1141","20","12","150","1500","21.10726643598616","19","0"
"1165","20","14","225","124","43.29104190695886","0","0"
"1166","20","14","225","109","46.44367550941946","0","0"
"1163","20","14","200","173","52.902729719338716","0","0"
"1158","20","14","150","593","41.63783160322953","0","0"
"1168","20","14","250","94","38.75432525951557","0","0"
"1170","20","14","250","99","43.98308342945021","0","0"
"1167","20","14","225","192","59.2079969242599","0","0"
"1171","20","16","150","109","54.01768550557478","0","0"
"1169","20","14","250","248","55.82468281430219","0","0"
"1157","20","14","150","914","28.489042675893888","0","0"
"1174","20","16","175","78","42.90657439446367","0","0"
"1175","20","16","175","113","41.753171856978085","0","0"
"1177","20","16","200","74","41.40715109573241","0","0"
"1176","20","16","175","112","51.63398692810458","0","0"
"1172","20","16","150","298","12.687427912341407","0","0"
"1178","20","16","200","135","47.866205305651675","0","0"
"1181","20","16","225","86","41.25336409073433","0","0"
"1183","20","16","250","74","36.409073433294886","0","0"
"1182","20","16","225","108","37.908496732026144","0","0"
"1173","20","16","150","326","14.186851211072664","0","0"
"1184","20","16","250","132","48.78892733564014","0","0"
"1185","20","16","250","137","48.67358708189158","0","0"
"1179","20","16","200","376","12.879661668589005","0","0"
"1188","20","18","150","97","49.55786236063053","0","0"
"1180","20","16","225","365","17.647058823529413","0","0"
"1191","20","18","175","68","44.40599769319493","0","0"
"1189","20","18","175","161","60.66897347174164","0","0"
"1192","20","18","200","88","42.90657439446367","0","0"
"1187","20","18","150","336","26.797385620915033","0","0"
"1195","20","18","225","155","48.48135332564398","0","0"
"1196","20","18","225","103","43.713956170703575","0","0"
"1198","20","18","250","97","37.40868896578239","0","0"
"1197","20","18","225","147","42.32987312572088","0","0"
"1193","20","18","200","350","12.956555171088043","0","0"
"1194","20","18","200","366","11.11111111111111","0","0"
"1199","20","18","250","194","49.51941560938101","0","0"
"1200","20","18","250","85","43.483275663206456","0","0"
"1164","20","14","200","1500","18.608227604767396","57","0"
"1203","20","20","150","92","45.32871972318339","0","0"
"1201","20","20","150","308","7.151095732410611","0","0"
"1206","20","20","175","115","50.55747789311803","0","0"
"1208","20","20","200","62","34.87120338331411","0","0"
"1204","20","20","175","368","11.80315263360246","0","0"
"1209","20","20","200","118","44.86735870818916","0","0"
"1205","20","20","175","376","10.957324106113033","0","0"
"1211","20","20","225","59","38.94655901576317","0","0"
"1210","20","20","225","76","36.255286428296806","0","0"
"1212","20","20","225","63","32.333717800845825","0","0"
"1213","20","20","250","72","36.87043444828912","0","0"
"1214","20","20","250","104","36.8319876970396","0","0"
"1215","20","20","250","124","40.5997693194925","0","0"
"1190","20","18","175","1267","8.035371011149557","0","0"
"1186","20","18","150","1500","43.40638216070742","53","0"
"1202","20","20","150","865","10.457516339869281","0","0"
"1207","20","20","200","1113","10.995770857362553","0","0"
